rating,id,imdbid,year,title_x,Normalized_Title,Wiki_ID,Movie_ID,title_y,release_date,BoxOfficeRevenue,Runtime,Languages,Countries,Genres,releaseYear
2,2584,0077189,1978,Avalanche,avalanche,24977211,/m/09gffnn,Avalanche,1978,,90.0,[],['United States of America'],"['Disaster', 'Action/Adventure', 'Action', 'Thriller', 'Indie']",1978
3,2815,0077651,1978,Halloween,halloween,20179415,/m/0m3gy,Halloween,1978-10-25,70000000.0,91.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Indie', 'Cult', 'Slasher', 'Teen']",1978
3,2965,0077413,1978,Death on the Nile,deathonthenile,4738713,/m/0ckrnn,Death on the Nile,1978-10-06,14560084.0,140.0,"['French Language', 'German Language', 'English Language']",['United Kingdom'],"['Crime Fiction', 'Thriller', 'Detective', 'Mystery', 'Suspense', 'Crime Thriller']",1978
3,3048,0077613,1978,Girlfriends,girlfriends,14144221,/m/03cvz9g,Girlfriends,1978-08,,86.0,['English Language'],['United States of America'],"['Drama', 'Comedy-drama', 'Indie']",1978
3,3391,0078509,1978,A Woman Called Moses,awomancalledmoses,21442739,/m/05fb6pc,A Woman Called Moses,1978-12-11,,200.0,['English Language'],['United States of America'],"['Period piece', 'Drama']",1978
0,3419,0077928,1978,Midnight Express,midnightexpress,103021,/m/0p_sc,Midnight Express,1978-08-31,35000000.0,121.0,"['French Language', 'English Language']","['United States of America', 'United Kingdom']","['Thriller', 'LGBT', 'Indie', 'Crime Fiction', 'Escape Film', 'Biopic [feature]', 'Drama', 'Biographical film', 'Prison', 'Adventure']",1978
2,4111,0077288,1978,La cage aux folles,lacageauxfolles,9089380,/m/027x8m4,La Cage aux Folles,1978-10-25,60424259.0,98.0,['French Language'],"['France', 'Italy']",['Comedy'],1978
0,4905,0077713,1978,I Spit on Your Grave,ispitonyourgrave,751724,/m/0389gk,I Spit On Your Grave,1978-11-03,,101.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Slasher']",1978
3,5548,0077215,1978,Battlestar Galactica,battlestargalactica,3040747,/m/08mkh9,Battlestar Galactica,1978-07-18,,148.0,['English Language'],['United States of America'],"['Science Fiction', 'Action', 'Adventure']",1978
3,6406,0077578,1978,Foul Play,foulplay,1002717,/m/03y9n_,Foul Play,1978-07-14,44999621.0,116.0,['English Language'],['United States of America'],"['Albino bias', 'Thriller', 'Comedy film', 'Action/Adventure', 'Mystery', 'Comedy', 'Romance Film', 'Action', 'Romantic comedy']",1978
1,6638,0077889,1978,Magic,magic,896182,/m/03mqpg,Magic,1978,,107.0,['English Language'],['United States of America'],"['Thriller', 'Horror', 'Psychological thriller', 'Cult', 'Drama', 'Romance Film']",1978
2,7223,0077766,1978,Jaws 2,jaws2,352795,/m/01zhjh,Jaws 2,1978-06-16,208900376.0,116.0,['English Language'],['United States of America'],"['Thriller', 'Natural horror films', 'Horror', 'Adventure', 'Creature Film', 'Action/Adventure', 'Suspense', 'Action', 'Slasher']",1978
3,8160,0079946,1978,Starcrash,starcrash,3185702,/m/08xvx8,Starcrash,1978-12-21,,92.0,"['Italian Language', 'English Language']","['United States of America', 'Italy']","['Science Fiction', 'Action', 'Fantasy', 'Adventure', 'Indie']",1978
2,8701,0077629,1978,Gray Lady Down,grayladydown,2475962,/m/07gns9,Gray Lady Down,1978-04,,111.0,['English Language'],['United States of America'],"['Action/Adventure', 'Disaster', 'Action', 'Adventure']",1978
2,8721,0078111,1978,Pretty Baby,prettybaby,1013377,/m/03z6bf,Pretty Baby,1978-04-05,5786368.0,110.0,['English Language'],['United States of America'],"['History', 'Drama']",1978
0,9518,0077369,1978,Convoy,convoy,1765938,/m/05v5ws,Convoy,1978,45000000.0,111.0,['English Language'],['United States of America'],"['Action/Adventure', 'Action', 'Drama', 'Comedy']",1978
3,10575,0078087,1978,Piranha,piranha,3153784,/m/08vx93,Piranha,1978-08-03,6000000.0,92.0,['English Language'],['United States of America'],"['Parody', 'Natural horror films', 'Horror', 'Indie', 'Stop motion', 'Cult', 'Comedy', 'B-movie']",1978
3,10965,0078444,1978,An Unmarried Woman,anunmarriedwoman,103022,/m/0p_ss,An Unmarried Woman,1978-03-05,24000000.0,124.0,['English Language'],['United States of America'],"['Romance Film', 'Drama', 'Comedy film']",1978
3,13,0078748,1979,Alien,alien,23487440,/m/067ghz,Alien,1979-05-25,104931801.0,116.0,"['English Language', 'Spanish Language']","['United States of America', 'United Kingdom']","['Science Fiction', 'Horror', 'Adventure', 'Sci-Fi Horror', 'Creature Film', 'New Hollywood']",1979
1,403,0079522,1979,Manhattan,manhattan,74930,/m/0jyx6,Manhattan,1979-04-25,39946780.0,96.0,['English Language'],['United States of America'],"['Romantic comedy', 'Indie', 'Black-and-white', 'Comedy', 'Romance Film', 'New Hollywood']",1979
3,787,0079470,1979,Life of Brian,lifeofbrian,17920,/m/04k2p,Life of Brian,1979-08-17,20045115.0,94.0,"['Latin Language', 'English Language']",['United Kingdom'],"['Cult', 'Parody', 'Comedy']",1979
1,1300,0079945,1979,Star Trek: The Motion Picture,startrek:themotionpicture,277006,/m/01pg1t,Star Trek: The Motion Picture,1979,139000000.0,136.0,"['Klingon language', 'English Language']",['United States of America'],"['Science Fiction', 'Family Film', 'Drama', 'Adventure']",1979
2,1222,0078754,1979,All That Jazz,allthatjazz,68078,/m/0hv1t,All That Jazz,1979,37823676.0,122.0,"['English Language', 'Spanish Language']",['United States of America'],"['LGBT', 'Tragedy', 'Musical', 'Drama', 'Fantasy', 'New Hollywood']",1979
2,1699,0078841,1979,Being There,beingthere,164376,/m/015whm,Being There,1979-12-19,30177511.0,130.0,"['Italian Language', 'English Language', 'Russian Language']",['United States of America'],"['Parody', 'Comedy-drama', 'Political satire', 'Satire', 'Drama', 'Comedy', 'Political cinema', 'New Hollywood']",1979
0,2227,0078788,1979,Apocalypse Now,apocalypsenow,18951054,/m/0jzw,Apocalypse Now,1979-05-10,78784010.0,153.0,"['French Language', 'Vietnamese Language', 'Khmer language', 'English Language']",['United States of America'],"['Anti-war', 'Adventure', 'Existentialism', 'Jungle Film', 'Drama', 'War film', 'Anti-war film', 'New Hollywood']",1979
0,3420,0079116,1979,Escape from Alcatraz,escapefromalcatraz,1707516,/m/05q08x,Escape from Alcatraz,1979-06-22,43000000.0,111.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Drama', 'Suspense', 'Escape Film', 'Action', 'Prison']",1979
1,3504,0079574,1979,Moonraker,moonraker,6446062,/m/01kf3_9,Moonraker,1979-06-26,210300000.0,126.0,"['Italian Language', 'English Language']","['France', 'United Kingdom']","['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Glamorized Spy Film', 'Action']",1979
1,3667,0079944,1979,Stalker,stalker,286266,/m/01q19y,Stalker,1979,,163.0,['Russian Language'],"['Soviet Union', 'Russia', 'Germany']","['Science Fiction', 'World cinema']",1979
1,4599,0079766,1979,Quadrophenia,quadrophenia,714358,/m/0353xq,Quadrophenia,1979-05-14,,117.0,['English Language'],"['England', 'United Kingdom']","['Crime Fiction', 'Music', 'Drama']",1979
3,4797,0079596,1979,My Brilliant Career,mybrilliantcareer,15248353,/m/03hn50j,My Brilliant Career,1979,,100.0,['English Language'],"['Australia', 'New Zealand']","['World cinema', 'Period piece', 'Coming of age', 'Biopic [feature]', 'Drama', 'Romantic drama', 'Romance Film', 'Feminist Film']",1979
2,5234,0080025,1979,Time After Time,timeaftertime,155921,/m/014g2j,Time After Time,1979-08-31,13000000.0,112.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Cult', 'Fantasy', 'Time travel', 'Steampunk']",1979
3,5415,0079540,1979,Meatballs,meatballs,1470989,/m/0543j5,Meatballs,1979-06-28,43046003.0,99.0,['English Language'],['Canada'],"['Screwball comedy', 'Comedy', 'Teen']",1979
3,6290,0079501,1979,Mad Max,madmax,255898,/m/01ly1t,Mad Max,1979-04-12,100000000.0,88.0,['English Language'],['Australia'],"['Thriller', 'Tragedy', 'Adventure', 'World cinema', 'Doomsday film', 'Chase Movie', 'Science Fiction', 'Cult', 'Apocalyptic and post-apocalyptic fiction', 'Biker Film', 'Action']",1979
1,6870,0079817,1979,Rocky II,rockyii,149433,/m/0135_9,Rocky II,1979-06-15,200182160.0,120.0,['English Language'],['United States of America'],"['Sports', 'Drama', 'Boxing', 'New Hollywood']",1979
1,7092,0079714,1979,Phantasm,phantasm,1802400,/m/05y5nf,Phantasm,1979-03-28,11988469.0,87.0,['English Language'],['United States of America'],"['Cult', 'Zombie Film', 'Horror', 'Slasher', 'Supernatural']",1979
3,7636,0079261,1979,Hair,hair,747689,/m/037_84,Hair,1979-03-14,15284643.0,121.0,['English Language'],"['United States of America', 'Germany']","['LGBT', 'Anti-war', 'Period piece', 'Cult', 'Musical', 'Drama', 'Comedy', 'War film']",1979
1,7645,0079417,1979,Kramer vs. Kramer,kramervs.kramer,103026,/m/0p_th,Kramer vs. Kramer,1979,106260000.0,105.0,['English Language'],['United States of America'],"['Family Drama', 'Drama', 'Marriage Drama', 'New Hollywood', 'Courtroom Drama']",1979
3,8168,0080040,1979,Tourist Trap,touristtrap,4158045,/m/0bm866,Tourist Trap,1979-03-16,,90.0,['English Language'],['United States of America'],"['B-movie', 'Horror', 'Slasher', 'Teen', 'Indie']",1979
1,8516,0079593,1979,Murder by Natural Causes,murderbynaturalcauses,34732968,/m/0b_t5t1,Murder by Natural Causes,1979-02-17,,100.0,['English Language'],['United States of America'],"['Mystery', 'Drama']",1979
0,9417,0079871,1979,Scum,scum,631251,/m/02ynvv,Scum,1979-09-12,,98.0,['English Language'],"['England', 'United Kingdom']","['Crime Fiction', 'Crime Thriller', 'Drama', 'Juvenile Delinquency Film']",1979
0,9638,0078913,1979,Buffet froid,buffetfroid,7274998,/m/0kv31b,Buffet froid,1979,,89.0,['French Language'],['France'],"['Crime Fiction', 'Black comedy', 'Crime Comedy', 'Comedy']",1979
3,9966,0079638,1979,Norma Rae,normarae,103033,/m/0p_vt,Norma Rae,1979-03-02,22228000.0,123.0,['English Language'],['United States of America'],"['Drama', 'Family Drama', 'Social problem film']",1979
2,10470,0078846,1979,Beneath the Valley of the Ultra-Vixens,beneaththevalleyoftheultra-vixens,4413498,/m/0c0zmr,Beneath the Valley of the Ultra-Vixens,1979,,93.0,['English Language'],['United States of America'],"['Adult', 'Comedy', 'Sexploitation']",1979
3,360,0080716,1980,Fame,fame,639629,/m/02zk08,Fame,1980-05-16,21202829.0,134.0,['English Language'],['United States of America'],"['LGBT', 'Musical', 'Drama', 'Teen']",1980
3,873,0080339,1980,Airplane!,airplane!,46505,/m/0ckt6,Airplane!,1980-07-02,83453539.0,87.0,['English Language'],['United States of America'],"['Parody', 'Ensemble Film', 'Absurdism', 'Cult', 'Satire', 'Comedy', 'Disaster', 'Romance Film', 'Airplanes and airports']",1980
1,1437,0081398,1980,Raging Bull,ragingbull,25506,/m/06cm5,Raging Bull,1980-11-14,23380203.0,129.0,['English Language'],['United States of America'],"['Biography', 'Black-and-white', 'Sports', 'Period piece', 'Drama', 'Boxing', 'Biopic [feature]', 'Biographical film', 'New Hollywood', 'Neo-noir']",1980
3,1223,0080388,1980,Atlantic City,atlanticcity,106352,/m/0qmfz,Atlantic City,1980,12729675.0,104.0,"['French Language', 'English Language']","['France', 'United States of America', 'Canada']","['Crime Fiction', 'Musical', 'Drama', 'Romantic drama', 'Romance Film', 'New Hollywood']",1980
3,1472,0081616,1980,La terrazza,laterrazza,11826951,/m/02rsk01,La Terrazza,1980,,124.0,['Italian Language'],['Italy'],"['Drama', 'Ensemble Film', 'Satire', 'Comedy-drama', 'Comedy of manners']",1980
1,1882,0076582,1980,Loose Shoes,looseshoes,8286910,/m/026z2s4,Loose Shoes,1980-08,,74.0,['English Language'],['United States of America'],"['Parody', 'Satire', 'Comedy']",1980
1,2068,0080377,1980,Any Which Way You Can,anywhichwayyoucan,2371682,/m/0776n6,Any Which Way You Can,1980-12-17,70687344.0,116.0,['English Language'],['United States of America'],"['Biker Film', 'Buddy film', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Action']",1980
1,2142,0081414,1980,Resurrection,resurrection,240370,/m/01jw6m,Resurrection,1980-09-26,,103.0,['English Language'],['United States of America'],"['Drama', 'Science Fiction', 'Fantasy']",1980
1,2278,0078935,1980,Cannibal Holocaust,cannibalholocaust,513149,/m/02k80d,Cannibal Holocaust,1980-02-07,,95.0,"['Italian Language', 'English Language', 'Spanish Language']",['Italy'],"['Mockumentary', 'Jungle Film', 'Horror', 'World cinema']",1980
3,2377,0080711,1980,Fade to Black,fadetoblack,5836246,/m/0f8597,Fade to Black,1980,,102.0,['English Language'],['United States of America'],"['Thriller', 'B-movie', 'Indie', 'Horror', 'Slasher', 'Teen']",1980
3,2799,0081060,1980,Little Darlings,littledarlings,187720,/m/019p99,Little Darlings,1980-03-21,34326249.0,95.0,['English Language'],['United States of America'],"['Drama', 'Coming of age', 'Comedy', 'Teen']",1980
3,2883,0081375,1980,Private Benjamin,privatebenjamin,240371,/m/01jw6z,Private Benjamin,1980-10-07,69847348.0,109.0,['English Language'],['United States of America'],"['Parody', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Feminist Film']",1980
3,3254,0081777,1980,Xanadu,xanadu,317873,/m/01v2vy,Xanadu,1980-08-08,22762571.0,93.0,['English Language'],['United States of America'],"['Romance Film', 'Family Film', 'Fantasy', 'Musical']",1980
0,3427,0080569,1980,Cruising,cruising,2075256,/m/06kg0c,Cruising,1980-02-08,,102.0,['English Language'],['United States of America'],"['Thriller', 'LGBT', 'Action/Adventure', 'Crime Fiction', 'Film adaptation', 'Drama', 'Crime Thriller', 'Action', 'New Hollywood']",1980
3,3858,0080745,1980,Flash Gordon,flashgordon,3978441,/m/0b9rdk,Flash Gordon,1980-09,27107960.0,111.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Science Fiction', 'Adventure', 'Superhero movie', 'Camp', 'Action/Adventure', 'Fantasy', 'Comedy', 'Action']",1980
2,3873,0081534,1980,Somewhere in Time,somewhereintime,920296,/m/03p_np,Somewhere in Time,1980-10-03,,108.0,['English Language'],['United States of America'],"['Science Fiction', 'Indie', 'Tragedy', 'Romantic fantasy', 'Fantasy', 'Drama', 'Romantic drama', 'Time travel', 'Romance Film']",1980
3,4569,0080761,1980,Friday the 13th,fridaythe13th,168958,/m/016mng,Friday the 13th,1980-05-09,39700000.0,95.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Slasher', 'Teen']",1980
2,7192,0081283,1980,Ordinary People,ordinarypeople,106335,/m/0qm98,Ordinary People,1980-09-19,54766923.0,124.0,['English Language'],['United States of America'],"['Drama', 'Existentialism', 'Family Drama', 'Coming of age', 'Film adaptation']",1980
2,7307,0080421,1980,Battle Beyond the Stars,battlebeyondthestars,1152328,/m/04bsfh,Battle Beyond the Stars,1980-09-08,7500000.0,104.0,['English Language'],['United States of America'],"['Parody', 'Science Fiction', 'Indie', 'Space western', 'Adventure']",1980
3,7389,0080931,1980,Nightmare City,nightmarecity,11437048,/m/02rcj53,Nightmare City,1980,,92.0,"['French Language', 'Italian Language']","['Mexico', 'Spain', 'Italy']","['Zombie Film', 'Horror', 'World cinema']",1980
3,8402,0081114,1980,Maniac,maniac,2260329,/m/06z_dh,Maniac,1980-12-26,,85.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Slasher']",1980
3,8945,0081353,1980,Popeye,popeye,1339188,/m/04tz52,Popeye,1980-12-12,,114.0,['English Language'],['United States of America'],"['Action/Adventure', 'Adventure', 'Superhero movie', 'Superhero', 'Cult', 'Musical', 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure']",1980
3,9781,0080365,1980,American Gigolo,americangigolo,667194,/m/0316hv,American Gigolo,1980-02-08,,116.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Erotic Drama', 'Erotica', 'Crime Drama', 'Erotic thriller', 'Drama', 'Romance Film', 'New Hollywood']",1980
0,9819,0080979,1980,Kagemusha,kagemusha,1183043,/m/04f74c,Kagemusha,1980-05,26000000.0,180.0,['Japanese Language'],['Japan'],"['Japanese Movies', 'Art film', 'World cinema', 'History', 'Epic', 'Action/Adventure', 'Drama', 'War film', 'Samurai cinema', 'Historical Epic']",1980
3,10430,0079256,1980,Health,health,4544208,/m/0c82gf,Health,1980-09-12,,105.0,['English Language'],['United States of America'],['Comedy'],1980
2,10875,0080487,1980,Caddyshack,caddyshack,217982,/m/01fxw4,Caddyshack,1980-07-25,39846344.0,98.0,['English Language'],['United States of America'],"['Sports', 'Gross-out film', 'Cult', 'Satire', 'Comedy', 'Gross out', 'Slapstick']",1980
3,744,0082186,1981,Clash of the Titans,clashofthetitans,948548,/m/03sjgd,Clash of the Titans,1981-06-12,41000000.0,118.0,['English Language'],['United States of America'],"['Adventure', 'Stop motion', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Monster', 'Family Film', 'Romance Film']",1981
0,874,0082783,1981,My Dinner With Andre,mydinnerwithandre,1480754,/m/054vrm,My Dinner with Andre,1981-10-11,,110.0,['English Language'],['United States of America'],"['Drama', 'Comedy-drama', 'Experimental film', 'Comedy', 'Indie']",1981
3,972,0082776,1981,Ms. 45,ms.45,2255173,/m/06zlz0,Ms. 45,1981,,80.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Indie', 'Cult', 'Drama', 'Crime Thriller', 'Action']",1981
3,1568,0082992,1981,Rich and Famous,richandfamous,7238599,/m/0kv1jb,Rich And Famous,1981-09-23,14492125.0,117.0,['English Language'],['United States of America'],['Drama'],1981
0,1197,0083111,1981,Southern Comfort,southerncomfort,2370658,/m/077488,Southern Comfort,1981-09-25,,99.0,"['French Language', 'English Language']","['United States of America', 'Switzerland', 'United Kingdom']","['Thriller', 'Action/Adventure', 'Action', 'Drama', 'Indie']",1981
0,1427,0082340,1981,Escape from New York,escapefromnewyork,9835,/m/02p5d,Escape from New York,1981-05-23,50000000.0,99.0,['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Science Fiction', 'Indie', 'Doomsday film', 'Action/Adventure', 'Western', 'Escape Film', 'Action', 'Dystopia']",1981
3,1707,0083248,1981,Umrao Jaan,umraojaan,1592832,/m/05f21v,Umrao Jaan,1981,,145.0,"['Hindi Language', 'Urdu Language']",['India'],"['Musical', 'Drama', 'Bollywood', 'World cinema']",1981
3,2062,0082926,1981,Polyester,polyester,1271694,/m/04n_w7,Polyester,1981-05-29,,86.0,['English Language'],['United States of America'],"['Parody', 'Indie', 'Cult', 'Satire', 'Comedy', 'Black comedy', 'Domestic Comedy']",1981
0,2143,0082096,1981,Das Boot,dasboot,8994,/m/02h22,Das Boot,1981-09-17,84970337.0,210.0,"['French Language', 'English Language', 'German Language']","['West Germany', 'Germany']","['Thriller', 'World cinema', 'History', 'Action/Adventure', 'Drama', 'War film', 'Action']",1981
3,2667,0082979,1981,Reds,reds,45242,/m/0c9k8,Reds,1981,50000000.0,194.0,"['France', 'Finnish Language', 'English Language', 'Russian Language', 'German Language']",['United States of America'],"['Biographical film', 'Biography', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Political drama', 'New Hollywood']",1981
1,2697,0081633,1981,Time Bandits,timebandits,157172,/m/014nbs,Time Bandits,1981-07-13,42365581.0,115.0,['English Language'],['United Kingdom'],"['Science Fiction', 'Fantasy Adventure', 'Indie', 'Costume drama', 'Existentialism', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', 'Time travel', 'Adventure']",1981
1,2753,0082869,1981,Outland,outland,817057,/m/03dwzc,Outland,1981-05-22,,109.0,['English Language'],['United Kingdom'],"['Thriller', 'Crime Fiction', 'Science Fiction', 'Adventure', 'Western', 'Space western', 'Hybrid Western']",1981
2,2873,0082010,1981,An American Werewolf in London,anamericanwerewolfinlondon,471370,/m/02dj5n,An American Werewolf in London,1981-08-21,61973249.0,92.0,['English Language'],"['United States of America', 'United Kingdom']","['Fantasy', 'Horror', 'Creature Film', 'Horror Comedy']",1981
1,3231,0082509,1981,Heavy Metal,heavymetal,155303,/m/014bpd,Heavy Metal,1981-08-07,,90.0,['English Language'],['Canada'],"['Science Fiction', 'Indie', 'Animation', 'Cult', 'Fantasy', 'Adventure']",1981
2,3549,0082089,1981,Body Heat,bodyheat,540654,/m/02n46r,Body Heat,1981-08-28,24058838.0,113.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Erotic thriller', 'Drama', 'Crime Thriller', 'Romance Film', 'Neo-noir']",1981
3,3976,0082176,1981,Christiane F. - Wir Kinder vom Bahnhof Zoo,christianef.-wirkindervombahnhofzoo,10667973,/m/02qlqx7,Christiane F. - Wir Kinder vom Bahnhof Zoo,1981-04-02,,138.0,['German Language'],"['West Germany', 'Germany']","['Biographical film', 'Drama', 'Indie', 'World cinema']",1981
1,4009,0082894,1981,Pennies from Heaven,penniesfromheaven,6902699,/m/025v0rv,Pennies from Heaven,1981,,108.0,['English Language'],['United States of America'],"['Romantic drama', 'Musical', 'Drama', 'Period piece', 'Romance Film']",1981
1,4561,0082677,1981,Looker,looker,2314982,/m/0735vr,Looker,1981-10-30,,93.0,['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Future noir', 'Computer Animation', 'Psychological thriller', 'Crime Thriller']",1981
2,4572,0082418,1981,Friday the 13th Part 2,fridaythe13thpart2,2274938,/m/07022t,Friday the 13th Part 2,1981-05-01,22722776.0,86.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Slasher', 'Teen']",1981
3,4708,0082495,1981,Halloween II,halloweenii,2002104,/m/06d5sb,Halloween II,1981-10-30,25533818.0,90.0,['English Language'],['United States of America'],"['Cult', 'Horror', 'Slasher', 'Teen']",1981
2,5325,0083131,1981,Stripes,stripes,560511,/m/02q2jw,Stripes,1981-06-26,85297000.0,106.0,"['Czech Language', 'English Language']",['United States of America'],"['Parody', 'Action/Adventure', 'Action', 'Buddy film', 'Comedy']",1981
3,5955,0082398,1981,For Your Eyes Only,foryoureyesonly,6446044,/m/0g5pv3,For Your Eyes Only,1981-06-24,195300000.0,127.0,"['Greek Language', 'Italian Language', 'English Language']",['United Kingdom'],"['Thriller', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",1981
1,6507,0082158,1981,Chariots of Fire,chariotsoffire,5729,/m/01qz5,Chariots of Fire,1981-03,58972904.0,124.0,"['French Language', 'English Language']",['United Kingdom'],"['Sports', 'History', 'Period piece', 'Drama']",1981
3,6865,0082085,1981,Blow Out,blowout,1317987,/m/04sgl8,Blow Out,1981-07-24,12000000.0,107.0,['English Language'],['United States of America'],"['Crime Fiction', 'Thriller', 'Psychological thriller', 'Mystery', 'Drama', 'Political thriller']",1981
1,6944,0082288,1981,Dragonslayer,dragonslayer,887388,/m/03lwq3,Dragonslayer,1981-06-26,,109.0,['English Language'],"['United States of America', 'United Kingdom']","['Science Fiction', 'Fantasy Adventure', 'Adventure', 'Stop motion', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Sword and sorcery', 'Sword and sorcery films']",1981
3,7362,0082498,1981,Happy Birthday to Me,happybirthdaytome,4180595,/m/0bnjgt,Happy Birthday to Me,1981,,110.0,['English Language'],['Canada'],"['Horror', 'Slasher', 'Teen', 'Indie']",1981
3,7732,0083067,1981,Shock Treatment,shocktreatment,976512,/m/03v_6t,Shock Treatment,1981-10-31,,92.0,['English Language'],['United States of America'],"['Parody', 'Indie', 'Cult', 'Musical', 'Comedy', 'Black comedy']",1981
1,8180,0082269,1981,Diva,diva,30874145,/m/0558dk,Diva,1981-03-11,2678103.0,117.0,"['French Language', 'English Language']",['France'],"['Thriller', 'World cinema', 'Psychological thriller', 'Mystery', 'Drama', 'Romance Film', 'Action']",1981
3,8413,0082431,1981,Galaxy of Terror,galaxyofterror,14864488,/m/03g_mfw,Galaxy of Terror,1981-10,4000000.0,81.0,['English Language'],['United States of America'],"['Science Fiction', 'Action', 'Horror', 'Sci-Fi Horror']",1981
2,8417,0082970,1981,Ragtime,ragtime,213015,/m/01f69m,Ragtime,1981-11-20,11099118.0,155.0,['English Language'],['United States of America'],"['Period piece', 'Drama', 'Political drama', 'Film adaptation']",1981
1,8502,0082348,1981,Excalibur,excalibur,250699,/m/01l63z,Excalibur,1981-04-10,34967437.0,140.0,['English Language'],"['United States of America', 'United Kingdom']","['Fantasy Adventure', 'Adventure', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Mythological Fantasy', 'Drama', 'Sword and sorcery', 'Sword and sorcery films']",1981
0,8789,0083190,1981,Thief,thief,1330774,/m/04tb0h,Thief,1981-03-27,11492915.0,122.0,['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Gangster Film', 'Heist', 'Action/Adventure', 'Crime Thriller', 'Action', 'Neo-noir']",1981
3,9049,0081974,1981,Absence of Malice,absenceofmalice,164411,/m/015wsj,Absence of Malice,1981-12-18,40716963.0,116.0,"['English Language', 'Spanish Language']",['United States of America'],"['Legal drama', 'Mystery', 'Crime Fiction', 'Drama', 'Courtroom Drama']",1981
1,9416,0081455,1981,Scanners,scanners,378213,/m/02181p,Scanners,1981-01-14,14225876.0,103.0,['English Language'],['Canada'],"['Science Fiction', 'Horror', 'Indie', 'Psychological thriller', 'Cult', 'Action']",1981
0,9729,0082817,1981,Nighthawks,nighthawks,2729504,/m/07_gdn,Nighthawks,1981-04-04,,99.0,['English Language'],['United States of America'],"['Thriller', 'Action/Adventure', 'Action', 'Crime Thriller']",1981
3,9750,0082700,1981,Cannibal Ferox,cannibalferox,2839410,/m/08610_,Cannibal Ferox,1981-04-24,,93.0,"['Italian Language', 'Spanish Language']",['Italy'],"['Jungle Film', 'Horror']",1981
1,9809,0082933,1981,Possession,possession,5542682,/m/0drqjb,Possession,1981-05-27,1113538.0,123.0,"['French Language', 'English Language']","['France', 'West Germany']","['Thriller', 'Horror', 'Supernatural', 'Surrealism', 'Psychological thriller', 'Erotic thriller', 'Drama']",1981
2,11284,0082782,1981,My Bloody Valentine,mybloodyvalentine,3771276,/m/09_3py,My Bloody Valentine,1981-02-11,,90.0,['English Language'],['Canada'],"['Horror', 'Slasher', 'Teen', 'Indie']",1981
1,234,0083658,1982,Blade Runner,bladerunner,3746,/m/017n9,Blade Runner,1982-06-25,33139618.0,116.0,"['Japanese Language', 'Cantonese', 'English Language', 'German Language', 'Hungarian language']","['United States of America', 'Hong Kong']","['Thriller', 'Cyberpunk', 'Science Fiction', 'Future noir', 'Existentialism', 'Cult', 'Drama', 'Film noir', 'Crime Thriller', 'Chinese Movies', 'Dystopia', 'Neo-noir']",1982
1,407,0082198,1982,Conan the Barbarian,conanthebarbarian,3444797,/m/09csq1,Conan the Barbarian,1982-03-15,100000000.0,129.0,['English Language'],['United States of America'],"['Thriller', 'Fantasy Adventure', 'Adventure', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Sword and sorcery', 'Action', 'Sword and sorcery films']",1982
3,851,0083564,1982,Annie,annie,12823099,/m/02x6dqb,Annie,1982-05-17,57059003.0,128.0,['English Language'],['United States of America'],"['Musical', ""Children's"", 'Drama', 'Comedy', 'Music', 'Family Film']",1982
0,1002,0084827,1982,TRON,tron,312757,/m/01tdmp,Tron,1982-07-09,74000000.0,91.0,['English Language'],['United States of America'],"['Cyberpunk', 'Thriller', 'Science Fiction', 'Adventure', 'Computer Animation', 'Family Film', 'Action']",1982
3,1696,0085852,1982,Liquid Sky,liquidsky,817996,/m/03dycx,Liquid Sky,1982,,118.0,['English Language'],['United States of America'],"['Black comedy', 'Science Fiction', 'Satire', 'Comedy', 'Comedy of manners']",1982
